,treatment,block,Year,species,group,percentcover
2630,Irrigated,E,4,Agrimonia_eupatoria,Forbs,1
2631,Irrigated,E,4,Arrhenatherum_elatius,Grass,1
2632,Irrigated,E,4,Brachypodium_pinnatum,Grass,70
2633,Irrigated,E,4,Brachypodium_sylvaticum,Grass,2
2634,Irrigated,E,4,Bromus_commutatus,Grass,1
2635,Irrigated,E,4,Bromus_sterilis,Grass,1
2636,Irrigated,E,4,Clinopodium_vulgare,Forbs,1
2637,Irrigated,E,4,Festuca_rubra,Grass,3
2638,Irrigated,E,4,Galium_verum,Forbs,1
2639,Irrigated,E,4,Geranium_columbinum,Forbs,1
2640,Irrigated,E,4,Lolium_perenne,Grass,1
2641,Irrigated,E,4,Lotus_corniculatus,Legumes,2
2642,Irrigated,E,4,Medicago_lupulina,Legumes,1
2643,Irrigated,E,4,Poa_trivialis,Grass,3
2644,Irrigated,E,4,Primula_veris,Forbs,1
2645,Irrigated,E,4,Rubus_fruticosus,Forbs,1
2646,Irrigated,E,4,Taraxacum_sect_vulgaria,Forbs,1
2647,Irrigated,E,4,Trifolium_pratense,Legumes,2
2648,Irrigated,E,4,Trifolium_repens,Legumes,3
2649,Irrigated,E,4,Trisetum_flavescens,Grass,5
2650,Irrigated,E,4,Veronica_chamaedrys,Forbs,1
2651,Irrigated,E,4,Vicia_sativa,Legumes,3
2652,Irrigated,E,4,Viola_hirta,Forbs,1
2653,Irrigated,E,5,Agrimonia_eupatoria,Forbs,1
2654,Irrigated,E,5,Arrhenatherum_elatius,Grass,1
2655,Irrigated,E,5,Brachypodium_pinnatum,Grass,30
2656,Irrigated,E,5,Brachypodium_sylvaticum,Grass,2
2657,Irrigated,E,5,Bromus_commutatus,Grass,1
2658,Irrigated,E,5,Cerastium_fontanum,Forbs,1
2659,Irrigated,E,5,Clinopodium_vulgare,Forbs,3
2660,Irrigated,E,5,Festuca_rubra,Grass,10
2661,Irrigated,E,5,Galium_verum,Forbs,1
2662,Irrigated,E,5,Geranium_columbinum,Forbs,1
2663,Irrigated,E,5,Hypericum_perforatum,Forbs,1
2664,Irrigated,E,5,Linum_catharticum,Forbs,1
2665,Irrigated,E,5,Lolium_perenne,Grass,1
2666,Irrigated,E,5,Lotus_corniculatus,Legumes,2
2667,Irrigated,E,5,Luzula_campestris,Forbs,1
2668,Irrigated,E,5,Medicago_lupulina,Legumes,12
2669,Irrigated,E,5,Poa_trivialis,Grass,2
2670,Irrigated,E,5,Potentilla_reptans,Forbs,1
2671,Irrigated,E,5,Taraxacum_sect_vulgaria,Forbs,1
2672,Irrigated,E,5,Trifolium_pratense,Legumes,1
2673,Irrigated,E,5,Trifolium_repens,Legumes,2
2674,Irrigated,E,5,Trisetum_flavescens,Grass,6
2675,Irrigated,E,5,Veronica_chamaedrys,Forbs,1
2676,Irrigated,E,5,Vicia_hirsuta,Legumes,1
2677,Irrigated,E,5,Vicia_sativa,Legumes,4
2678,Irrigated,E,5,Viola_hirta,Forbs,1
2679,Irrigated,E,6,Agrimonia_eupatoria,Forbs,2
2680,Irrigated,E,6,Arrhenatherum_elatius,Grass,3
2681,Irrigated,E,6,Brachypodium_pinnatum,Grass,15
2682,Irrigated,E,6,Cerastium_fontanum,Forbs,1
2683,Irrigated,E,6,Crepis_capillaris,Forbs,1
2684,Irrigated,E,6,Festuca_rubra,Grass,6
2685,Irrigated,E,6,Galium_verum,Forbs,1
2686,Irrigated,E,6,Geranium_columbinum,Forbs,1
2687,Irrigated,E,6,Hypericum_hirsutum,Forbs,1
2688,Irrigated,E,6,Lolium_perenne,Grass,1
2689,Irrigated,E,6,Lotus_corniculatus,Legumes,3
2690,Irrigated,E,6,Medicago_lupulina,Legumes,45
2691,Irrigated,E,6,Poa_trivialis,Grass,2
2692,Irrigated,E,6,Potentilla_reptans,Forbs,2
2693,Irrigated,E,6,Primula_veris,Forbs,3
2694,Irrigated,E,6,Prunella_vulgaris,Forbs,1
2695,Irrigated,E,6,Taraxacum_sect_vulgaria,Forbs,1
2696,Irrigated,E,6,Trifolium_pratense,Legumes,3
2697,Irrigated,E,6,Trifolium_repens,Legumes,10
2698,Irrigated,E,6,Trisetum_flavescens,Grass,28
2699,Irrigated,E,6,Veronica_chamaedrys,Forbs,1
2700,Irrigated,E,6,Vicia_hirsuta,Legumes,1
2701,Irrigated,E,6,Vicia_sativa,Legumes,2
2702,Irrigated,E,6,Viola_hirta,Forbs,1
2703,Irrigated,E,7,Agrimonia_eupatoria,Forbs,2
2704,Irrigated,E,7,Arrhenatherum_elatius,Grass,5
2705,Irrigated,E,7,Brachypodium_pinnatum,Grass,35
2706,Irrigated,E,7,Bromus_commutatus,Grass,1
2707,Irrigated,E,7,Bromus_sterilis,Grass,1
2708,Irrigated,E,7,Carex_flacca,Grass,1
2709,Irrigated,E,7,Cerastium_fontanum,Forbs,2
2710,Irrigated,E,7,Crepis_capillaris,Forbs,1
2711,Irrigated,E,7,Cynosurus_cristatus,Grass,2
2712,Irrigated,E,7,Festuca_rubra,Grass,3
2713,Irrigated,E,7,Galium_verum,Forbs,2
2714,Irrigated,E,7,Hypericum_hirsutum,Forbs,1
2715,Irrigated,E,7,Lotus_corniculatus,Legumes,4
2716,Irrigated,E,7,Luzula_campestris,Forbs,1
2717,Irrigated,E,7,Medicago_lupulina,Legumes,6
2718,Irrigated,E,7,Poa_pratensis,Grass,2
2719,Irrigated,E,7,Potentilla_reptans,Forbs,1
2720,Irrigated,E,7,Primula_veris,Forbs,1
2721,Irrigated,E,7,Prunella_vulgaris,Forbs,1
2722,Irrigated,E,7,Taraxacum_sect._vulgaria,Forbs,1
2723,Irrigated,E,7,Tragopogon_pratensis,Forbs,1
2724,Irrigated,E,7,Trifolium_pratense,Legumes,2
2725,Irrigated,E,7,Trifolium_repens,Legumes,3
2726,Irrigated,E,7,Trisetum_flavescens,Grass,20
2727,Irrigated,E,7,Veronica_chamaedrys,Forbs,1
2728,Irrigated,E,7,Vicia_sativa,Legumes,1
2729,Irrigated,E,7,Viola_hirta,Forbs,1
2730,Procedural,A,1,Agrimonia_eupatoria,Forbs,5
2731,Procedural,A,1,Brachypodium_sylvaticum,Grass,5
2732,Procedural,A,1,Clinopodium_vulgare,Forbs,40
2733,Procedural,A,1,Dactylis_glomerata,Grass,2
2734,Procedural,A,1,Galium_verum,Forbs,1
2735,Procedural,A,1,Geranium_dissectum,Forbs,4
2736,Procedural,A,1,Holcus_lanatus,Grass,15
2737,Procedural,A,1,Hypericum_perforatum,Forbs,3
2738,Procedural,A,1,Jacobaea_vulgaris,Forbs,4
2739,Procedural,A,1,Medicago_lupulina,Legumes,20
2740,Procedural,A,1,Pastinaca_sativa,Forbs,7
2741,Procedural,A,1,Poa_trivialis,Grass,11
2742,Procedural,A,1,Potentilla_reptans,Forbs,1
2743,Procedural,A,1,Ranunculus_acris,Forbs,5
2744,Procedural,A,1,Trifolium_repens,Legumes,14
2745,Procedural,A,1,Trisetum_flavescens,Grass,30
2746,Procedural,A,1,Veronica_chamaedrys,Forbs,7
2747,Procedural,A,1,Vicia_sativa,Legumes,8
2748,Procedural,A,2,Arrhenatherum_elatius,Grass,12
2749,Procedural,A,2,Brachypodium_pinnatum,Grass,5
2750,Procedural,A,2,Brachypodium_sylvaticum,Grass,4
2751,Procedural,A,2,Cerastium_fontanum,Forbs,1
2752,Procedural,A,2,Clinopodium_vulgare,Forbs,10
2753,Procedural,A,2,Festuca_rubra,Grass,8
2754,Procedural,A,2,Galium_verum,Forbs,1
2755,Procedural,A,2,Geranium_dissectum,Forbs,3
2756,Procedural,A,2,Glechoma_hederacea,Forbs,9
2757,Procedural,A,2,Holcus_lanatus,Grass,2
2758,Procedural,A,2,Hypericum_perforatum,Forbs,8
2759,Procedural,A,2,Jacobaea_vulgaris,Forbs,3
2760,Procedural,A,2,Lotus_corniculatus,Legumes,4
2761,Procedural,A,2,Medicago_lupulina,Legumes,7
2762,Procedural,A,2,Pastinaca_sativa,Forbs,4
2763,Procedural,A,2,Poa_pratensis,Grass,3
2764,Procedural,A,2,Potentilla_reptans,Forbs,12
2765,Procedural,A,2,Ranunculus_acris,Forbs,2
2766,Procedural,A,2,Sanguisorba_minor,Forbs,4
2767,Procedural,A,2,Tragopogon_pratensis,Forbs,1
2768,Procedural,A,2,Trifolium_pratense,Legumes,1
2769,Procedural,A,2,Trifolium_repens,Legumes,4
2770,Procedural,A,2,Trisetum_flavescens,Grass,1
2771,Procedural,A,2,Veronica_chamaedrys,Forbs,42
2772,Procedural,A,2,Vicia_sativa,Legumes,1
2773,Procedural,A,3,Agrimonia_eupatoria,Forbs,1
2774,Procedural,A,3,Anacamptis_pyramidalis,Forbs,1
2775,Procedural,A,3,Arrhenatherum_elatius,Grass,30
2776,Procedural,A,3,Brachypodium_sylvaticum,Grass,10
2777,Procedural,A,3,Bromus_hordaceus,Grass,1
2778,Procedural,A,3,Carex_flacca,Grass,1
2779,Procedural,A,3,Clinopodium_vulgare,Forbs,3
2780,Procedural,A,3,Crepis_capillaris,Forbs,2
2781,Procedural,A,3,Dactylis_glomerata,Grass,1
2782,Procedural,A,3,Festuca_rubra,Grass,5
2783,Procedural,A,3,Galium_verum,Forbs,1
2784,Procedural,A,3,Geranium_dissectum,Forbs,2
2785,Procedural,A,3,Holcus_lanatus,Grass,2
2786,Procedural,A,3,Hypericum_perforatum,Forbs,1
2787,Procedural,A,3,Lotus_corniculatus,Legumes,10
2788,Procedural,A,3,Medicago_lupulina,Legumes,5
2789,Procedural,A,3,Pastinaca_sativa,Forbs,8
2790,Procedural,A,3,Poa_trivialis,Grass,1
2791,Procedural,A,3,Potentilla_reptans,Forbs,1
2792,Procedural,A,3,Ranunculus_repens,Forbs,5
2793,Procedural,A,3,Sanguisorba_minor,Forbs,1
2794,Procedural,A,3,Senecio_jacobaea,Forbs,1
2795,Procedural,A,3,Trifolium_repens,Legumes,20
2796,Procedural,A,4,Agrimonia_eupatoria,Forbs,6
2797,Procedural,A,4,Agrostis_capillaris,Grass,8
2798,Procedural,A,4,Agrostis_stolonifera,Grass,6
2799,Procedural,A,4,Anacamptis_pyramidalis,Forbs,1
2800,Procedural,A,4,Arrhenatherum_elatius,Grass,2
2801,Procedural,A,4,Brachypodium_pinnatum,Grass,1
2802,Procedural,A,4,Brachypodium_sylvaticum,Grass,12
2803,Procedural,A,4,Bromus_commutatus,Grass,2
2804,Procedural,A,4,Cerastium_fontanum,Forbs,1
2805,Procedural,A,4,Clinopodium_vulgare,Forbs,2
2806,Procedural,A,4,Crepis_capillaris,Forbs,2
2807,Procedural,A,4,Dactylis_glomerata,Grass,8
2808,Procedural,A,4,Galium_verum,Forbs,1
2809,Procedural,A,4,Geranium_columbinum,Forbs,2
2810,Procedural,A,4,Geranium_dissectum,Forbs,1
2811,Procedural,A,4,Helictotrichon_pubescens,Grass,1
2812,Procedural,A,4,Hypericum_perforatum,Forbs,3
2813,Procedural,A,4,Lotus_corniculatus,Legumes,15
2814,Procedural,A,4,Pastinaca_sativa,Forbs,1
2815,Procedural,A,4,Poa_pratensis,Grass,2
2816,Procedural,A,4,Potentilla_reptans,Forbs,15
2817,Procedural,A,4,Prunella_vulgaris,Forbs,1
2818,Procedural,A,4,Ranunculus_acris,Forbs,1
2819,Procedural,A,4,Senecio_jacobaea,Forbs,1
2820,Procedural,A,4,Taraxacum_sect_vulgaria,Forbs,1
2821,Procedural,A,4,Tragopogon_pratensis,Forbs,1
2822,Procedural,A,4,Trifolium_pratense,Legumes,1
2823,Procedural,A,4,Trifolium_repens,Legumes,20
2824,Procedural,A,4,Trisetum_flavescens,Grass,15
2825,Procedural,A,4,Veronica_chamaedrys,Forbs,1
2826,Procedural,A,4,Vicia_cracca,Legumes,1
2827,Procedural,A,4,Vicia_hirsuta,Legumes,1
2828,Procedural,A,4,Vicia_sativa,Legumes,1
2829,Procedural,A,5,Agrimonia_eupatoria,Forbs,1
2830,Procedural,A,5,Agrostis_capillaris,Grass,2
2831,Procedural,A,5,Agrostis_stolonifera,Grass,1
2832,Procedural,A,5,Anacamptis_pyramidalis,Forbs,1
2833,Procedural,A,5,Arrhenatherum_elatius,Grass,2
2834,Procedural,A,5,Brachypodium_sylvaticum,Grass,18
2835,Procedural,A,5,Bromus_commutatus,Grass,2
2836,Procedural,A,5,Bromus_sterilis,Grass,1
2837,Procedural,A,5,Carex_flacca,Grass,1
2838,Procedural,A,5,Cerastium_fontanum,Forbs,1
2839,Procedural,A,5,Clinopodium_vulgare,Forbs,2
2840,Procedural,A,5,Crepis_capillaris,Forbs,6
2841,Procedural,A,5,Dactylis_glomerata,Grass,1
2842,Procedural,A,5,Galium_mollugo,Forbs,2
2843,Procedural,A,5,Galium_verum,Forbs,1
2844,Procedural,A,5,Geranium_columbinum,Forbs,1
2845,Procedural,A,5,Geranium_dissectum,Forbs,1
2846,Procedural,A,5,Holcus_lanatus,Grass,1
2847,Procedural,A,5,Hypericum_perforatum,Forbs,1
2848,Procedural,A,5,Lotus_corniculatus,Legumes,20
2849,Procedural,A,5,Medicago_lupulina,Legumes,8
2850,Procedural,A,5,Pastinaca_sativa,Forbs,1
2851,Procedural,A,5,Potentilla_reptans,Forbs,20
2852,Procedural,A,5,Ranunculus_acris,Forbs,1
2853,Procedural,A,5,Taraxacum_sect_vulgaria,Forbs,3
2854,Procedural,A,5,Trifolium_pratense,Legumes,2
2855,Procedural,A,5,Trifolium_repens,Legumes,1
2856,Procedural,A,5,Trisetum_flavescens,Grass,15
2857,Procedural,A,5,Vicia_cracca,Legumes,1
2858,Procedural,A,5,Vicia_sativa,Legumes,1
2859,Procedural,A,6,Agrimonia_eupatoria,Forbs,3
2860,Procedural,A,6,Agrostis_stolonifera,Grass,1
2861,Procedural,A,6,Anacamptis_pyramidalis,Forbs,1
2862,Procedural,A,6,Arrhenatherum_elatius,Grass,4
2863,Procedural,A,6,Brachypodium_pinnatum,Grass,6
2864,Procedural,A,6,Brachypodium_sylvaticum,Grass,12
2865,Procedural,A,6,Bromus_commutatus,Grass,3
2866,Procedural,A,6,Bromus_sterilis,Grass,1
2867,Procedural,A,6,Cerastium_fontanum,Forbs,2
2868,Procedural,A,6,Clinopodium_vulgare,Forbs,2
2869,Procedural,A,6,Crepis_capillaris,Forbs,3
2870,Procedural,A,6,Dactylis_glomerata,Grass,2
2871,Procedural,A,6,Galium_mollugo,Forbs,5
2872,Procedural,A,6,Galium_verum,Forbs,2
2873,Procedural,A,6,Geranium_dissectum,Forbs,2
2874,Procedural,A,6,Holcus_lanatus,Grass,6
2875,Procedural,A,6,Hypericum_perforatum,Forbs,1
2876,Procedural,A,6,Lotus_corniculatus,Legumes,20
2877,Procedural,A,6,Medicago_lupulina,Legumes,12
2878,Procedural,A,6,Potentilla_reptans,Forbs,3
2879,Procedural,A,6,Primula_veris,Forbs,2
2880,Procedural,A,6,Prunella_vulgaris,Forbs,1
2881,Procedural,A,6,Ranunculus_acris,Forbs,1
2882,Procedural,A,6,Taraxacum_sect_vulgaria,Forbs,1
2883,Procedural,A,6,Trifolium_pratense,Legumes,5
2884,Procedural,A,6,Trifolium_repens,Legumes,10
2885,Procedural,A,6,Trisetum_flavescens,Grass,25
2886,Procedural,A,6,Vicia_sativa,Legumes,1
2887,Procedural,A,7,Agrimonia_eupatoria,Forbs,2
2888,Procedural,A,7,Agrostis_stolonifera,Grass,2
2889,Procedural,A,7,Anacamptis_pyramidalis,Forbs,1
2890,Procedural,A,7,Arrhenatherum_elatius,Grass,3
2891,Procedural,A,7,Brachypodium_pinnatum,Grass,2
2892,Procedural,A,7,Brachypodium_sylvaticum,Grass,18
2893,Procedural,A,7,Bromus_commutatus,Grass,1
2894,Procedural,A,7,Bromus_sterilis,Grass,10
2895,Procedural,A,7,Cerastium_fontanum,Forbs,1
2896,Procedural,A,7,Crepis_capillaris,Forbs,2
2897,Procedural,A,7,Dactylis_glomerata,Grass,3
2898,Procedural,A,7,Galium_mollugo,Forbs,4
2899,Procedural,A,7,Galium_verum,Forbs,2
2900,Procedural,A,7,Geranium_dissectum,Forbs,1
2901,Procedural,A,7,Holcus_lanatus,Grass,6
2902,Procedural,A,7,Hypericum_perforatum,Forbs,1
2903,Procedural,A,7,Lolium_perenne,Grass,1
2904,Procedural,A,7,Lotus_corniculatus,Legumes,20
2905,Procedural,A,7,Medicago_lupulina,Legumes,10
2906,Procedural,A,7,Potentilla_reptans,Forbs,6
2907,Procedural,A,7,Prunella_vulgaris,Forbs,2
2908,Procedural,A,7,Ranunculus_acris,Forbs,1
2909,Procedural,A,7,Taraxacum_sect._vulgaria,Forbs,1
2910,Procedural,A,7,Tragopogon_pratensis,Forbs,1
2911,Procedural,A,7,Trifolium_pratense,Legumes,8
2912,Procedural,A,7,Trifolium_repens,Legumes,20
2913,Procedural,A,7,Trisetum_flavescens,Grass,12
2914,Procedural,A,7,Veronica_chamaedrys,Forbs,3
2915,Procedural,A,7,Vicia_sativa,Legumes,1
2916,Procedural,B,1,Agrimonia_eupatoria,Forbs,2
2917,Procedural,B,1,Agrostis_capillaris,Grass,1
2918,Procedural,B,1,Agrostis_stolonifera,Grass,1
2919,Procedural,B,1,Alopecurus_pratensis,Grass,0.1
2920,Procedural,B,1,Arrhenatherum_elatius,Grass,5
2921,Procedural,B,1,Brachypodium_pinnatum,Grass,25
2922,Procedural,B,1,Brachypodium_sylvaticum,Grass,3
2923,Procedural,B,1,Bromus_commutatus,Grass,0.1
2924,Procedural,B,1,Centaurea_nigra,Forbs,0.1
2925,Procedural,B,1,Clinopodium_vulgare,Forbs,22
2926,Procedural,B,1,Dactylis_glomerata,Grass,0.1
2927,Procedural,B,1,Festuca_rubra,Grass,3
2928,Procedural,B,1,Geranium_dissectum,Forbs,1
2929,Procedural,B,1,Geranium_pusillum,Forbs,4
2930,Procedural,B,1,Glechoma_hederacea,Forbs,1
2931,Procedural,B,1,Holcus_lanatus,Grass,4
2932,Procedural,B,1,Hypericum_perforatum,Forbs,0.1
2933,Procedural,B,1,Lotus_corniculatus,Legumes,3
2934,Procedural,B,1,Medicago_lupulina,Legumes,4
2935,Procedural,B,1,Pastinaca_sativa,Forbs,1
2936,Procedural,B,1,Poa_trivialis,Grass,3
2937,Procedural,B,1,Prunella_vulgaris,Forbs,1
2938,Procedural,B,1,Scorzoneroides_autumnalis,Forbs,1
2939,Procedural,B,1,Taraxacum_sect_vulgaria,Forbs,0.1
2940,Procedural,B,1,Trifolium_pratense,Legumes,5
2941,Procedural,B,1,Trifolium_repens,Legumes,8
2942,Procedural,B,1,Trisetum_flavescens,Grass,2
2943,Procedural,B,1,Veronica_chamaedrys,Forbs,1
2944,Procedural,B,1,Vicia_hirsuta,Legumes,0.1
2945,Procedural,B,1,Vicia_sativa,Legumes,10
2946,Procedural,B,2,Agrimonia_eupatoria,Forbs,2
2947,Procedural,B,2,Arrhenatherum_elatius,Grass,1
2948,Procedural,B,2,Brachypodium_pinnatum,Grass,40
2949,Procedural,B,2,Brachypodium_sylvaticum,Grass,1
2950,Procedural,B,2,Cerastium_fontanum,Forbs,2
2951,Procedural,B,2,Clinopodium_vulgare,Forbs,1
2952,Procedural,B,2,Dactylis_glomerata,Grass,1
2953,Procedural,B,2,Festuca_rubra,Grass,5
2954,Procedural,B,2,Geranium_dissectum,Forbs,1
2955,Procedural,B,2,Glechoma_hederacea,Forbs,5
2956,Procedural,B,2,Holcus_lanatus,Grass,2
2957,Procedural,B,2,Linum_catharticum,Forbs,2
2958,Procedural,B,2,Lotus_corniculatus,Legumes,15
2959,Procedural,B,2,Medicago_lupulina,Legumes,8
2960,Procedural,B,2,Odontites_vernus,Forbs,1
2961,Procedural,B,2,Pastinaca_sativa,Forbs,1
2962,Procedural,B,2,Prunella_vulgaris,Forbs,2
2963,Procedural,B,2,Tragopogon_pratensis,Forbs,1
2964,Procedural,B,2,Trifolium_pratense,Legumes,20
2965,Procedural,B,2,Trifolium_repens,Legumes,20
2966,Procedural,B,2,Trisetum_flavescens,Grass,5
2967,Procedural,B,2,Vicia_sativa,Legumes,1
2968,Procedural,B,3,Agrimonia_eupatoria,Forbs,2
2969,Procedural,B,3,Arrhenatherum_elatius,Grass,3
2970,Procedural,B,3,Brachypodium_pinnatum,Grass,25
2971,Procedural,B,3,Clinopodium_vulgare,Forbs,1
2972,Procedural,B,3,Crepis_capillaris,Forbs,2
2973,Procedural,B,3,Dactylis_glomerata,Grass,1
2974,Procedural,B,3,Geranium_columbinum,Forbs,1
2975,Procedural,B,3,Holcus_lanatus,Grass,10
2976,Procedural,B,3,Lotus_corniculatus,Legumes,20
2977,Procedural,B,3,Poa_trivialis,Grass,2
2978,Procedural,B,3,Prunella_vulgaris,Forbs,1
2979,Procedural,B,3,Trifolium_pratense,Legumes,10
2980,Procedural,B,3,Trifolium_repens,Legumes,15
2981,Procedural,B,3,Trisetum_flavescens,Grass,3
2982,Procedural,B,3,Veronica_chamaedrys,Forbs,1
2983,Procedural,B,3,Vicia_sativa,Legumes,1
2984,Procedural,B,4,Agrimonia_eupatoria,Forbs,2
2985,Procedural,B,4,Arrhenatherum_elatius,Grass,8
2986,Procedural,B,4,Brachypodium_pinnatum,Grass,20
2987,Procedural,B,4,Brachypodium_sylvaticum,Grass,1
2988,Procedural,B,4,Cerastium_fontanum,Forbs,1
2989,Procedural,B,4,Cirsium_eriophorum,Forbs,1
2990,Procedural,B,4,Clinopodium_vulgare,Forbs,1
2991,Procedural,B,4,Convolvulus_arvensis,Forbs,1
2992,Procedural,B,4,Dactylis_glomerata,Grass,3
2993,Procedural,B,4,Festuca_rubra,Grass,8
2994,Procedural,B,4,Geranium_columbinum,Forbs,2
2995,Procedural,B,4,Geranium_dissectum,Forbs,1
2996,Procedural,B,4,Holcus_lanatus,Grass,2
2997,Procedural,B,4,Hypericum_perforatum,Forbs,1
2998,Procedural,B,4,Lolium_perenne,Grass,1
2999,Procedural,B,4,Lotus_corniculatus,Legumes,35
3000,Procedural,B,4,Poa_trivialis,Grass,3
3001,Procedural,B,4,Tragopogon_pratensis,Forbs,1
3002,Procedural,B,4,Trifolium_pratense,Legumes,8
3003,Procedural,B,4,Trifolium_repens,Legumes,20
3004,Procedural,B,4,Trisetum_flavescens,Grass,10
3005,Procedural,B,4,Veronica_chamaedrys,Forbs,1
3006,Procedural,B,4,Vicia_sativa,Legumes,1
3007,Procedural,B,5,Agrimonia_eupatoria,Forbs,3
3008,Procedural,B,5,Arrhenatherum_elatius,Grass,5
3009,Procedural,B,5,Brachypodium_pinnatum,Grass,12
3010,Procedural,B,5,Brachypodium_sylvaticum,Grass,1
3011,Procedural,B,5,Bromus_commutatus,Grass,5
3012,Procedural,B,5,Cerastium_fontanum,Forbs,1
3013,Procedural,B,5,Cirsium_eriophorum,Forbs,4
3014,Procedural,B,5,Clinopodium_vulgare,Forbs,4
3015,Procedural,B,5,Crepis_capillaris,Forbs,2
3016,Procedural,B,5,Festuca_rubra,Grass,6
3017,Procedural,B,5,Geranium_columbinum,Forbs,1
3018,Procedural,B,5,Glechoma_hederacea,Forbs,1
3019,Procedural,B,5,Holcus_lanatus,Grass,2
3020,Procedural,B,5,Hypericum_perforatum,Forbs,1
3021,Procedural,B,5,Linum_catharticum,Forbs,1
3022,Procedural,B,5,Lotus_corniculatus,Legumes,50
3023,Procedural,B,5,Medicago_lupulina,Legumes,2
3024,Procedural,B,5,Orobanche_minor,Forbs,1
3025,Procedural,B,5,Poa_trivialis,Grass,3
3026,Procedural,B,5,Taraxacum_sect_vulgaria,Forbs,1
3027,Procedural,B,5,Trifolium_pratense,Legumes,5
3028,Procedural,B,5,Trifolium_repens,Legumes,6
3029,Procedural,B,5,Trisetum_flavescens,Grass,5
3030,Procedural,B,5,Veronica_chamaedrys,Forbs,1
3031,Procedural,B,5,Vicia_sativa,Legumes,1
3032,Procedural,B,6,Agrimonia_eupatoria,Forbs,2
3033,Procedural,B,6,Arrhenatherum_elatius,Grass,4
3034,Procedural,B,6,Brachypodium_pinnatum,Grass,8
3035,Procedural,B,6,Brachypodium_sylvaticum,Grass,3
3036,Procedural,B,6,Cerastium_fontanum,Forbs,1
3037,Procedural,B,6,Clinopodium_vulgare,Forbs,2
3038,Procedural,B,6,Crepis_capillaris,Forbs,1
3039,Procedural,B,6,Dactylis_glomerata,Grass,3
3040,Procedural,B,6,Festuca_rubra,Grass,4
3041,Procedural,B,6,Geranium_columbinum,Forbs,1
3042,Procedural,B,6,Glechoma_hederacea,Forbs,1
3043,Procedural,B,6,Holcus_lanatus,Grass,3
3044,Procedural,B,6,Hypericum_perforatum,Forbs,1
3045,Procedural,B,6,Lotus_corniculatus,Legumes,30
3046,Procedural,B,6,Orobanche_minor,Forbs,1
3047,Procedural,B,6,Poa_trivialis,Grass,2
3048,Procedural,B,6,Potentilla_reptans,Forbs,3
3049,Procedural,B,6,Primula_veris,Forbs,1
3050,Procedural,B,6,Trifolium_pratense,Legumes,10
3051,Procedural,B,6,Trifolium_repens,Legumes,3
3052,Procedural,B,6,Trisetum_flavescens,Grass,35
3053,Procedural,B,6,Veronica_chamaedrys,Forbs,1
3054,Procedural,B,6,Viola_hirta,Forbs,1
3055,Procedural,B,7,Agrimonia_eupatoria,Forbs,2
3056,Procedural,B,7,Arrhenatherum_elatius,Grass,5
3057,Procedural,B,7,Brachypodium_pinnatum,Grass,6
3058,Procedural,B,7,Brachypodium_sylvaticum,Grass,2
3059,Procedural,B,7,Bromus_commutatus,Grass,1
3060,Procedural,B,7,Bromus_sterilis,Grass,2
3061,Procedural,B,7,Cerastium_fontanum,Forbs,1
3062,Procedural,B,7,Clinopodium_vulgare,Forbs,2
3063,Procedural,B,7,Crepis_biennis,Forbs,1
3064,Procedural,B,7,Crepis_capillaris,Forbs,2
3065,Procedural,B,7,Dactylis_glomerata,Grass,1
3066,Procedural,B,7,Festuca_rubra,Grass,5
3067,Procedural,B,7,Galium_verum,Forbs,1
3068,Procedural,B,7,Geranium_columbinum,Forbs,1
3069,Procedural,B,7,Geranium_dissectum,Forbs,1
3070,Procedural,B,7,Holcus_lanatus,Grass,10
3071,Procedural,B,7,Hypericum_perforatum,Forbs,1
3072,Procedural,B,7,Lolium_perenne,Grass,1
3073,Procedural,B,7,Lotus_corniculatus,Legumes,20
3074,Procedural,B,7,Medicago_lupulina,Legumes,10
3075,Procedural,B,7,Orobanche_minor,Forbs,1
3076,Procedural,B,7,Pastinaca_sativa,Forbs,1
3077,Procedural,B,7,Poa_trivialis,Grass,2
3078,Procedural,B,7,Prunella_vulgaris,Forbs,1
3079,Procedural,B,7,Taraxacum_sect._vulgaria,Forbs,1
3080,Procedural,B,7,Trifolium_pratense,Legumes,15
3081,Procedural,B,7,Trifolium_repens,Legumes,25
3082,Procedural,B,7,Trisetum_flavescens,Grass,30
3083,Procedural,B,7,Veronica_chamaedrys,Forbs,2
3084,Procedural,B,7,Vicia_sativa,Legumes,1
3085,Procedural,C,1,Agrostis_capillaris,Grass,1
3086,Procedural,C,1,Arrhenatherum_elatius,Grass,2
3087,Procedural,C,1,Brachypodium_pinnatum,Grass,12
3088,Procedural,C,1,Bromus_hordaceus,Grass,0.1
3089,Procedural,C,1,Cerastium_fontanum,Forbs,3
3090,Procedural,C,1,Clinopodium_vulgare,Forbs,0.1
3091,Procedural,C,1,Geranium_pusillum,Forbs,2
3092,Procedural,C,1,Holcus_lanatus,Grass,4
3093,Procedural,C,1,Hypericum_perforatum,Forbs,1
3094,Procedural,C,1,Lotus_corniculatus,Legumes,80
3095,Procedural,C,1,Medicago_lupulina,Legumes,5
3096,Procedural,C,1,Pastinaca_sativa,Forbs,4
3097,Procedural,C,1,Poa_pratensis,Grass,7
3098,Procedural,C,1,Potentilla_reptans,Forbs,5
3099,Procedural,C,1,Sanguisorba_minor,Forbs,0.1
